filename,公司全称,公司简称,公司代码,公告名称,落款日期,业绩分类,审计机构,签字会计师,审计意见,"审计费用（万元）/
会计师事务所报酬",营业收入（单位：元）-本期数据,营业收入（单位：元）-上期数据,营业收入（单位：元）-同比变动比例（%）,"归属于上市公司股东的净利润
（单位：元）-本期数据","归属于上市公司股东的净利润
（单位：元）-上期数据","归属于上市公司股东的净利润
（单位：元）-同比变动比例（%）",归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-本期数据,归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-上期数据,归属于上市公司股东的扣除非经常性损益的净利润（单位：元）-同比变动比例（%）,"总资产/资产总额
（单位：元）-本期数据","总资产/资产总额
（单位：元）-上期数据","总资产/资产总额
（单位：元）-同比变动比例（%）","归属于上市公司股东的净资产
（单位：元）-本期数据","归属于上市公司股东的净资产
（单位：元）-上期数据","归属于上市公司股东的净资产
（单位：元）-同比变动比例（%）",经营活动产生的现金流量净额-本期数据,经营活动产生的现金流量净额-上期数据,经营活动产生的现金流量净额-同比变动比例（%）,基本每股收益（元／股）-本期数据,基本每股收益（元／股）-上期数据,基本每股收益（元／股）-同比变动比例（%）,加权平均净资产收益率（%）-本期数据,加权平均净资产收益率（%）-上期数据,加权平均净资产收益率（%）-同比变动比例（%）,资产负债率,目录,利润分配预案/利润分配方案,语言,精排,篇幅页码,字数,净利润（本期数据）,净利润（上期数据）,本期数据,上期数据,同比变动比例（%）,负债合计（本期数据）,负债和所有者权益（或股东权益）总计（本期数据）,董事会决议通过的本报告期利润分配预案或公积金转增股本预案,经本次董事会审议通过的利润分配预案为：,年度利润分配方案如下：
145998575_2025-10-17_漳州片仔癀药业股份有限公司2025年第三季度报告.pdf,漳州片仔癀药业股份有限公司,片仔癀,600436,漳州片仔癀药业股份有限公司2025年第三季度报告,2025-10-16,同比下降,未找到,未找到,未找到,未找到,"2,063,828,974.40","2,450,322,100.75",-26.28,"687,038,367.44","2,686,684,743.25",-28.82,"437,772,369.72","1,890,645,408.72",-54.60,"17,478,745,955.95","17,539,661,657.50",-0.35,"14,472,249,712.84","14,271,727,825.79",1.41,"486,737,382.18","1,298,895,965.56",-62.53,1.14,3.53,-28.75,4.68,14.31,下降 2.23 个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表,未找到,中文,否,18,13534,"2,133,306,164.55","2,717,761,870.21","2,133,306,164.55","2,717,761,870.21",-21.51,"2,438,081,331.03","17,478,745,955.95",未找到,未找到,未找到
145998626_2025-10-17_2025年第三季度报告.pdf,福建龙净环保股份有限公司,龙净环保,600388,福建龙净环保股份有限公司2025年第三季度报告,2025-10-18,同比增长,未找到,未找到,未找到,未找到,"3,174,643,918.08","7,858,088,585.25",60.16,"334,927,869.08","780,385,183.56",54.99,"321,563,365.71","737,994,837.08",65.50,"28,423,870,508.63","26,792,319,059.54",6.09,"10,632,302,675.73","10,173,175,507.22",4.51,"754,212,767.97","764,262,720.06",19.20,0.26,0.61,30.00,3.19,7.52,减少0.62个百分点,62.01%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,10,9783,"784,689,530.60","648,971,078.57","784,689,530.60","648,971,078.57",20.98,"17,624,956,925.46","28,423,870,508.63",未找到,未找到,未找到
145998642_2025-10-17_福建海通发展股份有限公司2025年第三季度报告.pdf,福建海通发展股份有限公司,海通发展,603162,福建海通发展股份有限公司 2025 年第三季度报告,2025-10-17,同比下降,未找到,未找到,未找到,未找到,"1,208,808,679.57",未找到,34.27,"165,726,405.04",未找到,-1.49,"163,863,194.40",未找到,-2.52,"6,765,543,391.52","5,837,845,808.42",15.89,"4,328,811,620.53","4,119,260,024.71",5.09,"791,408,323.39",未找到,2.84,0.18,0,-37.78,3.93,5.99,减少 4.82 个百分点,36.17%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,9247,"252,592,481.32","410,493,327.38","165,726,405.04",未找到,-1.49,"2,436,731,770.99","6,765,543,391.52",未找到,未找到,未找到
145998675_2025-10-17_华友钴业2025年第三季度报告.pdf,浙江华友钴业股份有限公司,华友钴业,603799,2025年第三季度报告,2025-10-18,同比增长,未找到,未找到,未找到,未找到,"21,744,247,029.37","15,444,758,554.00",40.85,"1,505,275,038.20","1,350,000,000.00",11.53,"1,425,112,214.45","1,275,000,000.00",10.52,"148,854,711,443.88","136,591,394,324.44",8.98,"47,698,697,730.61","36,945,607,483.36",29.11,"4,179,261,763.33","3,839,696,475.41",8.84,0.88,0.79,10.00,3.73,3.84,减少0.11个百分点,59.73%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,10474,"5,186,577,578.92","3,783,610,645.92","5,186,577,578.92","3,783,610,645.92",37.11,"88,485,602,206.04","148,854,711,443.88",未找到,未找到,未找到
145998789_2025-10-17_海康威视：2025年三季度报告（英文版）.PDF,"Hangzhou Hikvision Digital Technology Co., Ltd.",Hikvision,002415,2025 3rd Quarter Report,2025-10-18,同比增长,未找到,未找到,未找到,未找到,"23,939,742,368.57",未找到,0.66%,"3,661,774,929.80",未找到,20.31%,"3,481,971,466.50",未找到,19.73%,"129,863,372,985.51","132,016,200,156.14",-1.63%,"78,394,069,874.59","80,668,661,062.88",-2.82%,未找到,未找到,未找到,0.399,未找到,17.70%,4.56%,未找到,0.52%,34.00%,I. Key Financial Data; II. Shareholder Information; III. Significant Events; IV. Quarterly Financial Reports,"The Company proposed and implemented the 2025 mid-year dividend plan. The plan agreed to distribute a cash dividend of RMB 4.00 (tax included) per 10 shares to all shareholders based on the total number of shares entitled to profit distribution as of the record date for the 2025 interim dividend (i.e., the current total share capital of 9,164,871,550 shares), with no bonus shares issued and no capital reserve conversion. The total amount of this cash dividend is RMB 3,665,948,620.00. The record date for this semi-annual rights distribution is October 9, 2025, and the ex-date is October 10, 2025.",英文,否,14,22800,"10,253,767,346.11","8,907,824,287.76","10,253,767,346.11","8,907,824,287.76",15.12%,"43,891,870,294.28","129,863,372,985.51","The Company proposed and implemented the 2025 mid-year dividend plan. The plan agreed to distribute a cash dividend of RMB 4.00 (tax included) per 10 shares to all shareholders based on the total number of shares entitled to profit distribution as of the record date for the 2025 interim dividend (i.e., the current total share capital of 9,164,871,550 shares), with no bonus shares issued and no capital reserve conversion. The total amount of this cash dividend is RMB 3,665,948,620.00. The record date for this semi-annual rights distribution is October 9, 2025, and the ex-date is October 10, 2025.","The Company proposed and implemented the 2025 mid-year dividend plan. The plan agreed to distribute a cash dividend of RMB 4.00 (tax included) per 10 shares to all shareholders based on the total number of shares entitled to profit distribution as of the record date for the 2025 interim dividend (i.e., the current total share capital of 9,164,871,550 shares), with no bonus shares issued and no capital reserve conversion. The total amount of this cash dividend is RMB 3,665,948,620.00. The record date for this semi-annual rights distribution is October 9, 2025, and the ex-date is October 10, 2025.","The Company proposed and implemented the 2025 mid-year dividend plan. The plan agreed to distribute a cash dividend of RMB 4.00 (tax included) per 10 shares to all shareholders based on the total number of shares entitled to profit distribution as of the record date for the 2025 interim dividend (i.e., the current total share capital of 9,164,871,550 shares), with no bonus shares issued and no capital reserve conversion. The total amount of this cash dividend is RMB 3,665,948,620.00. The record date for this semi-annual rights distribution is October 9, 2025, and the ex-date is October 10, 2025."
145998807_2025-10-17_云赛智联2025年第三季度报告.pdf,云赛智联股份有限公司,云赛智联 云赛B股,600602 900901,云赛智联股份有限公司2025年第三季度报告,2025-10-17,同比下降,未找到,未找到,未找到,未找到,"1,466,777,983.40","1,137,713,758.02",28.92,"50,195,539.49","45,296,714.25",10.81,"41,557,534.09","41,815,470.44",-0.62,"8,062,147,391.28","7,895,815,288.63",2.11,"4,820,905,280.48","4,777,284,120.59",0.91,"-322,263,230.69","-273,766,445.26",不适用,0.0367,0.0331,10.88,1.0422,0.9617,增加0.08个,39.12%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,13,10039,"161,014,676.28","167,716,282.90","161,014,676.28","167,716,282.90",-4.00,"3,144,242,140.85","8,062,147,391.28",未找到,未找到,未找到
145998808_2025-10-17_云赛智联2025年第三季度报告.pdf,云赛智联股份有限公司,云赛智联 云赛B股,600602 900901,云赛智联股份有限公司2025年第三季度报告,2025-10-17,同比下降,未找到,未找到,未找到,未找到,"1,466,777,983.40","1,137,713,758.02",28.92,"50,195,539.49","45,296,714.25",10.81,"41,557,534.09","41,815,470.44",-0.62,"8,062,147,391.28","7,895,815,288.63",2.11,"4,820,905,280.48","4,777,284,120.59",0.91,"-322,263,230.69","-273,766,445.26",不适用,0.0367,0.0331,10.88,1.0422,0.9617,增加0.08个,39.10%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,13,10039,"161,014,676.28","167,716,282.90","161,014,676.28","167,716,282.90",未找到,"3,144,242,140.85","8,062,147,391.28",未找到,未找到,未找到
145998839_2025-10-17_2025年第三季度报告.pdf,科威尔技术股份有限公司,科威尔,688551,2025年第三季度报告,2025-10-18,同比增长,未找到,未找到,未找到,未找到,"145,317,272.39","369,789,785.36",17.90,"20,594,600.35","51,600,157.93",110.36,"14,547,513.59","22,730,326.16",105.00,"1,712,046,915.76","1,711,537,350.58",0.03,"1,303,866,546.48","1,301,294,675.18",0.20,"-633,308.73","44,269,831.13",不适用,0.25,0.62,108.33,1.59,3.95,增加 0.84 个百分点,74.86%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,11,9098,"51,337,322.44","50,773,763.92","51,337,322.44","50,773,763.92",1.11,"408,180,369.28","1,712,046,915.76",未找到,未找到,未找到
145998952_2025-10-17_安徽新力金融股份有限公司2025年三季度报告.pdf,安徽新力金融股份有限公司,新力金融,600318,安徽新力金融股份有限公司 2025 年第三季度报告,2025-10-16,同比增长,未找到,未找到,未找到,未找到,"91,165,555.64",未找到,-0.45,"16,134,478.67",未找到,4.66,"15,198,262.60",未找到,-1.30,"4,508,236,028.64","4,048,822,951.93",11.35,"1,093,143,709.11","1,060,476,921.18",3.08,"-174,059,744.55",未找到,-182.48,0.0315,未找到,4.65,1.49,未找到,增加 0.04 个百分点,52.42%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,11,8956,"91,363,590.44","86,838,300.23","91,363,590.44","86,838,300.23",未找到,"2,365,407,095.31","4,508,236,028.64",未找到,未找到,未找到
145998990_2025-10-17_2025年第三季度报告.pdf,科大国盾量子技术股份有限公司,国盾量子,688027,科大国盾量子技术股份有限公司 2025 年第三季度报告,2025-10-18,亏损,未找到,未找到,未找到,未找到,"68,361,136.57",未找到,126.52,"-2,679,550.33",未找到,不适用,"-17,571,607.01",未找到,不适用,"3,565,625,189.98","3,569,251,223.98",-0.10,"3,213,270,834.96","3,239,740,418.74",-0.82,不适用,未找到,不适用,-0.03,-0.26,不适用,-0.08,-0.82,增加 1.27 个百分点,96.54%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表,未找到,中文,否,12,9478,"-26,236,189.72","-56,965,949.89","-26,236,189.72","-56,965,949.89",不适用,"344,403,617.55","3,565,625,189.98",未找到,未找到,未找到
145999059_2025-10-17_2025年第三季度报告.pdf,宁波容百新能源科技股份有限公司,容百科技,688005,宁波容百新能源科技股份有限公司 2025 年第三季度报告,2025-10-18,亏损,未找到,未找到,未找到,未找到,"2,737,432,569.97","8,985,853,610.67",-38.29,"-135,246,611.47","-203,641,234.84",-227.45,"-141,499,369.10","-220,804,637.33",-252.93,"23,958,727,350.00","24,622,978,521.33",-2.70,"8,107,726,357.10","8,440,667,718.62",-3.94,不适用,"1,371,333,585.46",不适用,-0.19,-0.29,-226.67,-1.64,-2.46,减少 2.89 个百分点,65.57%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,未找到,中文,否,20,17926,"-174,720,060.83","145,783,602.36","-174,720,060.83","145,783,602.36",未找到,"15,732,503,647.69","23,958,727,350.00",未找到,未找到,未找到
145999490_2025-10-17_紫金矿业集团股份有限公司2025年第三季度报告.pdf,紫金矿业集团股份有限公司,紫金矿业,601899,紫金矿业集团股份有限公司2025年第三季度报告,2025-10-18,同比下降,未找到,未找到,未找到,未找到,"86,488,690,009","254,199,543,240",8.14,"14,571,868,503","37,863,620,974",57.14,"12,502,666,197","34,126,643,303",50.37,"483,007,569,343","396,610,730,026",21.78,"169,312,403,158","139,785,524,982",21.12,"23,277,531,472","52,107,388,420",48.62,0.548,1.425,57.02,9.80,25.45,增加 2.66,53.01%,一、主要财务数据;（一）主要会计数据和财务指标;（二）非经常性损益项目和金额;（三）主要会计数据、财务指标发生变动的情况、原因;二、股东信息;（一）普通股股东总数和表决权恢复的优先股股东数量及前十名股东持股情况表;三、其他提醒事项;（一）主要生产经营数据;（二）集团黄金矿山企业生产经营数据;（三）报告期内其他重要事项;四、季度财务报表;（一）审计意见类型;（二）财务报表;合并资产负债表;合并利润表;合并现金流量表;母公司资产负债表;母公司利润表;母公司现金流量表,报告期，公司实施2025年半年度权益分派，向全体股东每10股派发现金红利2.2元（含税），共计派发现金红利约58.47亿元。,中文,是,22,19156,"17,056,118,231","45,701,159,981","17,056,118,231","45,701,159,981",52.25,"256,040,587,353","483,007,569,343",报告期，公司实施2025年半年度权益分派，向全体股东每10股派发现金红利2.2元（含税），共计派发现金红利约58.47亿元。,报告期，公司实施2025年半年度权益分派，向全体股东每10股派发现金红利2.2元（含税），共计派发现金红利约58.47亿元。,报告期，公司实施2025年半年度权益分派，向全体股东每10股派发现金红利2.2元（含税），共计派发现金红利约58.47亿元。
